City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Hyderabad,26/06/2020,27.05,54.96,5.71,21.78,14.59,9.63,0.34,5.03,24.41,0.76,4.55,52,Satisfactory
Hyderabad,27/06/2020,23.29,44.2,6.38,22.64,15.39,9.34,0.36,5.39,24.22,0.88,6.72,58,Satisfactory
Hyderabad,28/06/2020,15.8,32.18,5.79,22.73,14.89,11.09,0.36,6.36,22.25,0.82,6.48,49,Good
Hyderabad,29/06/2020,20.24,44.74,3.96,27.59,17.09,13.09,0.38,6.29,19.98,1.31,10.83,47,Good
Hyderabad,30/06/2020,19.38,41.95,2.63,24.58,14.59,10.8,0.39,5.3,17.4,1.45,13.07,46,Good
Hyderabad,01/07/2020,26.83,66.5,2.94,27.18,16.13,9.32,0.43,6.07,13.2,1.31,16.51,48,Good
Hyderabad,01/10/2015,132.011038,98.772367,2.255177,18.816871,23.673921,25.042793,0.769258,5.933486,26.590106,1.492511,9.569293,347.488959,'Very Poor'
Hyderabad,01/10/2015,128.907826,93.333159,3.312847,16.983728,15.73508,15.071027,0.975493,4.414898,19.803876,1.627889,6.93711,333.855628,'Very Poor'
Hyderabad,01/10/2015,206.550888,107.089538,9.228319,8.354552,23.79687,9.978961,1.449455,8.4438,31.778069,1.711998,9.670773,377.755182,'Very Poor'
Hyderabad,30/10/2015,517.093207,87.464061,3.534759,12.822221,25.449453,10.741816,1.166597,6.975208,37.482888,1.590667,12.501069,479.82972,Severe
Hyderabad,30/10/2015,399.302547,103.176262,13.784217,12.851416,7.606278,10.946605,1.02805,8.820162,38.538372,1.075477,9.834864,457.360931,Severe
Hyderabad,30/10/2015,477.919613,94.116097,11.812713,16.93411,31.751017,10.518588,1.569481,9.214798,38.089389,1.789489,12.708505,450.854192,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,01/10/2015,121.569643,92.715024,1.97047,18.575546,15.774107,25.728736,0.693537,3.636799,19.451785,1.413549,6.852182,339.020958,'Very Poor'
Hyderabad,01/10/2015,185.674511,95.178195,10.440304,14.146189,17.45616,8.615118,1.0887,8.508141,29.297512,1.630804,9.008725,368.822899,'Very Poor'
Hyderabad,01/10/2015,204.24829,107.079222,6.372489,17.000236,23.803744,11.434203,1.449384,5.726713,23.82961,1.710969,9.533706,380.08014,'Very Poor'
Hyderabad,01/10/2015,134.089754,97.618561,4.73266,16.278534,16.586758,24.367366,0.923716,7.542929,27.735755,1.582219,8.044289,340.97901,'Very Poor'
Hyderabad,01/10/2015,166.620767,106.392621,5.597174,17.002572,17.775114,12.210826,1.107376,5.828025,21.886636,1.646803,7.343892,362.877206,'Very Poor'
Hyderabad,01/10/2015,134.812649,105.347151,8.024414,14.097868,23.728576,18.83372,0.91265,6.689074,30.716427,1.656048,9.59183,370.944604,'Very Poor'
Hyderabad,30/10/2015,516.289743,84.801059,3.04829,8.659644,18.874723,10.774168,1.102223,5.991845,37.594834,1.313352,11.926249,485.857491,Severe
Hyderabad,30/10/2015,394.799907,101.897145,3.050652,0.630203,2.593512,11.041155,0.960964,6.054269,39.649586,1.069899,6.010746,490.840233,Severe
Hyderabad,30/10/2015,522.644984,93.168473,8.45446,1.454682,25.93527,10.577551,1.569377,6.029565,38.031038,1.618858,12.204737,447.859392,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,457.754918,94.558199,4.987036,13.028415,25.172408,10.568704,1.167543,7.812083,37.84891,1.568422,12.13148,496.30539,Severe
Hyderabad,30/10/2015,474.964759,101.278223,13.443839,15.092621,21.017917,10.69501,1.455342,9.096015,38.446494,1.257486,12.070317,455.896769,Severe
Hyderabad,30/10/2015,362.411612,95.168303,11.516788,16.88857,29.245364,10.486791,1.420525,9.410754,38.323837,1.474688,11.465549,454.114412,Severe
Hyderabad,30/10/2015,325.729246,96.096739,8.118616,13.524084,16.65543,10.484497,1.047343,9.317124,39.389935,1.31203,6.533459,508.468568,Severe
Hyderabad,01/10/2015,120.832352,92.463172,1.921829,19.624343,15.801845,27.356553,0.648543,3.205677,19.131048,1.309146,6.774561,339.844,'Very Poor'
Hyderabad,01/10/2015,128.907826,93.333159,3.312847,16.983728,15.73508,15.071027,0.975493,4.414898,19.803876,1.627889,6.93711,333.855628,'Very Poor'
Hyderabad,01/10/2015,219.860828,107.218315,10.724454,14.290583,24.275439,10.206275,1.449531,8.524553,28.445981,1.71239,9.795921,384.633183,'Very Poor'
Hyderabad,01/10/2015,127.568323,97.36179,2.110378,19.477431,16.729143,25.142719,0.692688,3.795336,25.303022,1.308179,6.00674,345.94071,'Very Poor'
Hyderabad,01/10/2015,131.946054,93.453364,4.672646,16.517928,15.730476,10.198317,0.990642,5.77007,24.148505,1.628136,7.085283,324.104859,'Very Poor'
Hyderabad,01/10/2015,186.459158,104.594198,9.437567,11.533886,20.274806,9.177273,1.164751,8.488775,31.270459,1.691301,9.155755,375.745218,'Very Poor'
Hyderabad,01/10/2015,136.164122,93.27292,2.51311,13.918943,15.753542,13.747023,0.818995,7.964903,24.531983,1.588493,7.351252,337.752003,'Very Poor'
Hyderabad,01/10/2015,182.754596,103.146883,6.449658,14.499442,17.652939,10.347755,1.090563,6.854119,29.089115,1.640266,8.887149,368.382632,'Very Poor'
Hyderabad,01/10/2015,192.316822,102.874123,7.002899,15.953453,20.227024,10.753097,1.44289,8.023483,26.780975,1.659516,9.024149,370.362239,'Very Poor'
Hyderabad,01/10/2015,122.260802,97.385688,3.445305,20.911154,15.940297,24.572493,0.707008,5.458777,15.859706,1.559178,6.816364,340.423624,'Very Poor'
Hyderabad,01/10/2015,160.058876,97.641374,4.984216,16.368322,16.760199,21.665109,1.067631,7.335214,26.758389,1.629697,7.747819,360.007051,'Very Poor'
Hyderabad,01/10/2015,132.918415,100.642417,3.735739,18.482306,23.696335,22.832439,0.896807,6.103792,29.451781,1.512037,9.577623,349.156803,'Very Poor'
Hyderabad,30/10/2015,516.209017,83.716046,3.030663,5.917058,14.201802,10.779109,1.091951,5.44699,37.69681,1.178275,11.400885,486.817953,Severe
Hyderabad,30/10/2015,316.908607,103.311746,9.590026,11.365714,6.75128,10.930263,1.007159,9.279351,39.31448,1.072034,8.964131,466.373866,Severe
Hyderabad,30/10/2015,512.116731,94.008752,13.81711,17.033528,33.891775,10.527829,1.569999,9.067702,37.714673,1.97937,13.076649,443.152893,Severe
Hyderabad,30/10/2015,340.603731,95.95858,7.520332,15.950429,7.016294,10.471072,1.08929,9.236836,38.925344,1.25951,6.331369,509.658077,Severe
Hyderabad,30/10/2015,502.877266,93.307401,5.941427,13.033771,26.606043,10.599649,1.278574,7.738718,37.64409,1.613864,12.529452,464.006491,Severe
Hyderabad,30/10/2015,363.798173,101.498652,13.392748,15.067622,19.626106,10.676319,1.337788,9.232989,38.49447,1.17724,11.1034,456.630391,Severe
Hyderabad,30/10/2015,459.187179,94.442792,11.197402,15.22567,29.640701,10.551385,1.419609,7.937533,38.016227,1.610813,12.461912,453.359541,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,516.232094,84.154074,3.045456,5.710933,9.771903,10.775577,1.102003,4.982904,38.212951,1.144323,5.999392,486.843771,Severe
Hyderabad,30/10/2015,450.624912,101.576413,3.936935,11.323038,22.957959,11.011632,1.118753,6.806086,37.850381,1.100759,9.599459,493.940579,Severe
Hyderabad,30/10/2015,513.623346,94.113633,10.835531,15.014508,30.902207,10.531695,1.569399,8.828991,38.079639,1.664052,12.495266,448.251915,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,472.714676,91.761554,4.156757,6.017471,24.05284,10.758092,1.144876,5.38583,38.318547,1.351911,6.700469,487.579966,Severe
Hyderabad,30/10/2015,491.83961,91.003781,9.823995,13.358592,22.447837,10.719008,1.317127,8.817831,38.415855,1.40557,12.368191,473.106372,Severe
Hyderabad,30/10/2015,361.387208,95.884771,9.631163,13.639166,19.421121,10.486063,1.140997,9.349262,39.016695,1.446896,7.025419,456.065448,Severe
Hyderabad,30/10/2015,351.359771,95.693799,8.438258,14.325029,17.935344,10.478049,1.149111,9.385066,39.051864,1.338717,6.747081,509.905098,Severe
Hyderabad,01/10/2015,120.758274,92.360557,1.920066,20.315361,15.821559,27.60518,0.641363,2.966804,18.838872,1.258293,6.703618,339.975143,'Very Poor'
Hyderabad,01/10/2015,135.664192,93.951097,5.480103,13.439137,15.847429,13.829529,1.015145,7.80133,29.374616,1.62976,8.032706,334.583996,'Very Poor'
Hyderabad,01/10/2015,224.969174,108.115507,8.24068,17.015999,26.015115,10.742471,1.449999,6.623373,25.787161,1.751471,9.862371,386.098974,'Very Poor'
Hyderabad,01/10/2015,132.831135,98.521297,3.325467,18.225043,17.366993,25.016906,0.860756,6.987951,26.7274,1.551043,8.068196,346.143108,'Very Poor'
Hyderabad,01/10/2015,126.495647,96.893018,3.351357,17.185788,15.772745,21.122227,0.900871,4.770772,18.755557,1.619873,6.920588,337.442341,'Very Poor'
Hyderabad,01/10/2015,219.360569,107.116516,9.486625,11.613151,24.0627,10.11258,1.449515,8.500247,31.096205,1.712098,9.768128,379.302886,'Very Poor'
Hyderabad,01/10/2015,128.386608,93.1718,2.091481,17.879249,15.761587,18.754054,0.798671,4.345309,19.558904,1.586788,6.888476,338.736236,'Very Poor'
Hyderabad,01/10/2015,185.227045,100.840544,7.152088,14.189876,17.577563,9.450011,1.088886,7.487368,29.291651,1.6364,8.999847,368.790298,'Very Poor'
Hyderabad,01/10/2015,196.583725,105.593395,6.470187,16.616306,21.788344,11.269644,1.449267,7.623275,25.422644,1.677944,9.039119,371.691086,'Very Poor'
Hyderabad,01/10/2015,135.929189,97.428645,3.716772,14.243505,15.835261,23.703717,0.843728,7.723407,24.534599,1.582608,7.637947,339.148351,'Very Poor'
Hyderabad,01/10/2015,171.803966,102.883271,6.593862,16.083554,19.869168,11.077133,1.179983,7.75756,25.963149,1.65017,8.312916,363.858255,'Very Poor'
Hyderabad,01/10/2015,133.531913,101.980573,4.836343,18.171461,23.709557,21.408944,0.910899,6.235712,30.328835,1.529232,9.582874,350.706052,'Very Poor'
Hyderabad,01/10/2015,122.899372,92.673131,2.511973,18.132355,15.798516,16.344865,0.744117,4.170107,19.485653,1.442265,6.914434,334.228858,'Very Poor'
Hyderabad,01/10/2015,125.968464,92.873414,2.822469,18.199487,15.747672,20.535435,0.840527,4.312835,19.792681,1.532624,6.878381,337.569891,'Very Poor'
Hyderabad,01/10/2015,219.091625,103.865932,8.659386,15.896575,21.116359,10.379631,1.444557,8.195475,27.363892,1.703356,9.10113,384.120929,'Very Poor'
Hyderabad,01/10/2015,122.047851,93.998688,2.001671,19.258926,16.561342,25.403376,0.693393,3.699911,21.570244,1.340145,6.06203,339.449772,'Very Poor'
Hyderabad,01/10/2015,133.188033,95.625084,4.697106,16.437574,15.848541,10.92909,0.983995,6.975272,25.641428,1.620962,7.554086,340.822856,'Very Poor'
Hyderabad,01/10/2015,186.632739,103.37612,8.761269,12.045621,20.241778,9.727252,1.228204,8.410792,28.600872,1.665559,9.087987,373.866659,'Very Poor'
Hyderabad,01/10/2015,135.860264,93.448315,3.941763,16.219783,15.749179,11.78881,0.932073,7.275826,24.531688,1.592693,7.089681,329.549641,'Very Poor'
Hyderabad,01/10/2015,190.555175,103.104447,6.7005,14.964301,19.067895,10.559448,1.201657,7.668128,28.870125,1.658723,8.904915,368.429348,'Very Poor'
Hyderabad,01/10/2015,196.225283,104.624377,7.437844,8.506649,21.548934,10.07821,1.44323,8.328714,29.629762,1.661609,9.257058,371.082109,'Very Poor'
Hyderabad,01/10/2015,122.186361,93.807807,3.137387,18.703766,15.935714,25.436117,0.698436,3.748781,16.196853,1.41942,6.845691,340.122318,'Very Poor'
Hyderabad,01/10/2015,176.916824,95.605771,6.611033,16.015304,17.011214,15.57069,1.086664,7.405858,28.198156,1.630108,8.925689,364.973646,'Very Poor'
Hyderabad,01/10/2015,135.774564,100.196858,3.647996,17.43614,21.928105,16.968174,0.874009,7.751815,26.77372,1.565695,9.170083,345.195542,'Very Poor'
Hyderabad,06/10/2015,137.904852,109.435234,6.307031,8.307536,13.64076,8.439771,0.682341,9.395608,35.416546,1.635646,12.133441,233.390093,Poor
Hyderabad,06/10/2015,136.348336,110.836776,3.878196,2.699221,10.968801,8.84313,0.875472,7.30423,47.196443,1.607688,9.749735,231.12031,Poor
Hyderabad,06/10/2015,117.862677,110.437538,4.85022,1.031964,11.346505,11.619683,0.710818,7.084131,42.407741,1.278121,9.169634,241.656243,Poor
Hyderabad,10/10/2015,67.942026,87.098487,2.161294,4.218872,11.419638,7.54613,0.930058,6.943104,35.104876,1.055673,5.062105,222.3078,Poor
Hyderabad,06/10/2015,164.768212,109.459046,5.712772,4.091098,9.295859,10.161279,1.143238,10.00182,39.0165,2.071331,13.940272,256.709497,Poor
Hyderabad,06/10/2015,149.717119,114.891227,2.358492,4.422629,8.182481,7.448244,0.814757,10.008563,35.387993,1.460982,11.239445,261.499552,Poor
Hyderabad,06/10/2015,121.300826,115.08716,1.321719,1.476196,2.186251,7.446177,0.813559,7.391457,33.985006,1.35439,7.22667,231.984383,Poor
Hyderabad,10/10/2015,63.366792,111.309757,3.246993,1.240627,4.177365,9.242165,0.67384,6.955378,33.749329,1.570233,7.625696,210.148096,Poor
Hyderabad,18/10/2015,82.028019,113.081268,4.510666,8.196397,16.084731,11.027789,1.24928,8.681812,32.483024,1.634469,9.459627,217.179547,Poor
Hyderabad,08/10/2015,114.741629,103.214222,5.176614,6.509789,13.475241,11.204994,0.745427,7.453021,35.263653,1.165475,7.716325,240.105638,Poor
Hyderabad,21/10/2015,100.650083,114.664821,3.01418,0.73124,2.57,11.156669,0.948203,5.878023,49.704317,1.047081,6.792684,212.09709,Poor
Hyderabad,06/10/2015,109.205764,106.256245,3.027434,0.739291,2.575899,11.16288,1.286965,5.481841,50.582966,1.15,6.161597,234.360043,Poor
Hyderabad,10/10/2015,81.947888,101.589687,3.276977,2.15599,2.664053,11.178963,1.27123,7.306176,37.057034,1.394758,10.943909,212.934887,Poor
Hyderabad,06/10/2015,211.797426,98.555843,4.430672,5.130879,5.763465,9.252686,0.945971,6.662403,31.537679,1.315562,9.785561,237.572271,Poor
Hyderabad,21/10/2015,87.51091,105.701963,12.233575,19.543422,30.625183,11.506654,1.229616,9.70499,34.154752,1.485377,8.556198,205.964105,Poor
Hyderabad,08/10/2015,116.226982,113.401049,3.699082,15.274135,25.154421,9.930667,0.82572,9.711795,35.071907,1.340337,6.297524,266.557725,Poor
Hyderabad,06/10/2015,138.339244,102.003899,22.998496,23.556541,49.594751,10.46361,1.690271,10.729137,29.699675,2.209708,10.841791,205.074032,Poor
Hyderabad,18/10/2015,71.89724,107.534811,8.897778,16.396212,22.300321,10.983516,1.09981,8.887772,34.751421,1.471901,9.823818,209.255093,Poor
Hyderabad,21/10/2015,79.758086,107.465945,5.255902,11.232062,21.865665,10.500337,0.953075,8.329999,34.376975,1.518091,5.111937,228.217533,Poor
Hyderabad,07/11/2015,99.52498,106.152294,18.111411,20.023314,37.401639,10.498664,1.307928,8.826078,36.089781,1.473707,8.201097,205.542768,Poor
Hyderabad,07/11/2015,94.363537,107.540998,19.233592,14.957092,33.709533,11.768973,1.242922,10.664529,38.406886,1.47,9.18987,225.857802,Poor
Hyderabad,06/10/2015,126.172839,107.534653,19.281838,20.784973,39.343015,10.434569,1.307278,8.746246,48.882179,1.482902,8.412985,220.933289,Poor
Hyderabad,08/10/2015,103.157012,102.375767,16.161326,18.563661,27.795022,10.775584,0.894787,10.091262,52.563165,1.357571,5.67376,244.605832,Poor
Hyderabad,18/10/2015,59.739226,99.061164,5.953996,10.530382,14.305699,8.503623,0.822105,5.780598,50.112378,1.250362,6.139933,213.916003,Poor
Hyderabad,18/10/2015,71.497431,112.131267,4.868583,13.477407,20.790491,10.541272,0.985807,8.859565,35.24062,1.522737,8.28361,225.651168,Poor
Hyderabad,27/10/2015,112.199416,122.268447,9.46857,25.004951,16.530459,24.13119,1.095514,25.02492,53.55631,1.064512,5.338734,216.663193,Poor
Hyderabad,16/10/2015,102.544673,163.074173,10.783193,56.612517,11.854873,28.266583,0,21.141821,44.739501,0.06,1.130346,277.530431,Poor
Hyderabad,08/10/2015,121.405139,209.930722,6.419326,39.924851,12.240459,15.668065,0.481514,25.483894,51.052238,0.756071,6.920297,229.42518,Poor
Hyderabad,16/10/2015,106.204407,145.658941,10.459802,48.956999,16.346853,21.582275,0.302993,14.464355,36.597154,0.180993,5.860707,280.429147,Poor
Hyderabad,25/10/2015,64.00506,104.509284,7.05453,17.286031,10.163968,10.767813,0.325481,6.533175,73.746858,0.856506,3.48068,217.012786,Poor
Hyderabad,30/10/2015,516.203225,83.452439,3.03056,3.974249,7.732067,10.779324,1.091915,4.887964,38.259884,1.095944,5.983958,486.975107,Severe
Hyderabad,30/10/2015,298.329589,103.419414,6.971613,9.145514,4.777847,10.929395,0.955003,9.214284,40.172932,1.071216,6.383981,506.812514,Severe
Hyderabad,30/10/2015,524.417547,93.937313,11.766589,2.251746,32.297858,10.539044,1.569999,6.89051,37.686299,1.896185,13.012885,442.762944,Severe
Hyderabad,30/10/2015,342.592295,95.661148,8.352279,16.059207,17.457398,10.470556,1.097341,9.356047,38.923507,1.342601,6.584669,509.683396,Severe
Hyderabad,30/10/2015,507.928778,90.573453,5.363242,12.849817,24.898536,10.72729,1.208435,7.603386,37.730861,1.569072,12.482887,476.158171,Severe
Hyderabad,30/10/2015,394.969141,102.908296,11.931079,6.142551,4.821845,11.002183,0.975107,6.886784,38.765766,1.074056,6.86002,464.894523,Severe
Hyderabad,30/10/2015,509.687773,94.036774,11.993403,16.977598,32.437738,10.524636,1.569674,9.080857,37.975387,1.942959,12.865833,450.429683,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,516.805874,85.742002,3.123681,10.186358,22.579435,10.766351,1.103382,6.803859,37.53441,1.491343,12.484181,480.653971,Severe
Hyderabad,30/10/2015,365.171382,101.634388,6.062553,11.84978,17.770735,11.006468,1.098477,7.463538,39.017212,1.093236,6.60567,471.112738,Severe
Hyderabad,30/10/2015,521.525125,87.478893,4.96629,11.412534,25.520358,10.705302,1.482213,6.860668,37.574482,1.611391,12.375635,452.049682,Severe
Hyderabad,30/10/2015,320.688792,97.463603,6.192843,13.057539,4.92265,10.497979,1.033753,9.135172,39.405268,1.184683,6.276124,508.3461,Severe
Hyderabad,30/10/2015,462.159994,96.17998,8.574862,14.194723,24.965248,10.681914,1.251673,8.8361,38.163858,1.438564,12.078849,458.415269,Severe
Hyderabad,30/10/2015,486.145314,95.349832,10.703165,13.520164,22.821033,10.646116,1.370727,8.91798,38.420981,1.41588,12.387819,461.728273,Severe
Hyderabad,30/10/2015,361.14088,101.452542,10.44764,11.554623,11.692662,10.627382,1.110898,9.324455,38.967657,1.40589,9.213639,454.554464,Severe
Hyderabad,30/10/2015,321.090611,97.086008,6.622308,13.411051,14.593958,10.490493,1.036067,9.207604,39.399716,1.273397,6.51663,508.353689,Severe
Hyderabad,30/10/2015,508.485105,88.716948,4.217017,8.305838,15.912108,10.769853,1.110486,7.004923,37.674869,1.246324,11.952577,464.21759,Severe
Hyderabad,30/10/2015,317.020626,99.170361,8.646363,11.561608,5.487284,10.779391,1.013226,9.255187,39.368465,1.163267,7.579998,481.021394,Severe
Hyderabad,30/10/2015,511.451145,93.327028,8.606908,13.492607,32.513556,10.56746,1.378013,8.650462,37.714618,1.94065,12.538501,455.68656,Severe
Hyderabad,30/10/2015,324.357716,96.192729,6.918443,15.025548,5.865433,10.485124,1.071778,9.166066,38.970878,1.187765,6.324205,509.627116,Severe
Hyderabad,30/10/2015,508.305185,93.249718,6.432584,1.686445,26.357657,10.580384,1.293623,6.497543,37.864685,1.614063,12.412492,462.434206,Severe
Hyderabad,30/10/2015,363.648834,96.649397,13.001082,16.788604,19.891346,10.534756,1.390436,9.399828,38.478455,1.462696,11.39992,456.089934,Severe
Hyderabad,30/10/2015,453.552251,100.338109,9.032582,14.605681,27.230411,10.766323,1.147825,7.869387,37.922187,1.421585,9.787964,476.221733,Severe
Hyderabad,30/10/2015,325.124276,97.380962,6.331047,13.164496,7.53461,10.489277,1.037735,9.296291,39.396921,1.274056,6.32323,508.388637,Severe
Hyderabad,30/10/2015,516.220129,83.18939,3.041271,3.259128,4.707609,10.779571,1.0969,4.771292,38.689409,1.059098,5.865627,486.929686,Severe
Hyderabad,30/10/2015,455.110035,92.132533,9.025571,12.949279,22.779528,10.9736,1.295701,7.675089,37.92382,1.304865,11.032849,482.390145,Severe
Hyderabad,30/10/2015,512.841058,94.092442,11.866976,15.246609,33.274396,10.528607,1.569749,8.953556,37.921172,1.761866,12.651017,446.691175,Severe
Hyderabad,30/10/2015,338.40962,97.42197,7.005199,13.8967,5.09355,10.477221,1.053709,9.196488,39.229082,1.231962,6.324986,509.208701,Severe
Hyderabad,30/10/2015,470.311073,95.134357,4.151011,6.02702,23.765338,10.839419,1.131901,6.240782,37.952097,1.3276,9.428017,488.185128,Severe
Hyderabad,30/10/2015,500.879617,92.344449,8.085685,13.224276,24.383948,10.639171,1.305086,7.859125,37.858819,1.55584,12.452223,464.303789,Severe
Hyderabad,30/10/2015,361.865752,96.064768,11.040402,14.224777,19.570862,10.49625,1.243168,9.24002,38.646829,1.310295,7.301001,456.57382,Severe
Hyderabad,30/10/2015,344.594385,95.882314,8.11027,15.838217,15.072687,10.475302,1.091333,9.338023,38.9897,1.261902,6.465657,509.715185,Severe
Hyderabad,01/10/2015,120.750831,92.318748,1.920002,20.77065,15.835571,27.643154,0.640218,2.834451,18.572715,1.233523,6.638779,339.996039,'Very Poor'
Hyderabad,01/10/2015,133.039631,93.454131,4.386086,13.904489,15.713931,10.313634,1.022382,5.627511,22.987647,1.629989,7.453502,329.28431,'Very Poor'
Hyderabad,01/10/2015,229.051535,107.873264,9.63704,15.96208,25.278586,10.541889,1.449993,8.310837,27.50574,1.74776,9.807617,386.62512,'Very Poor'
Hyderabad,01/10/2015,132.611055,99.47048,3.370259,18.66639,23.705634,24.903519,0.853164,6.131497,27.038152,1.516471,9.582661,348.154053,'Very Poor'
Hyderabad,01/10/2015,128.032456,96.460241,3.324043,16.994124,15.741993,18.924856,0.954752,4.53622,19.525244,1.626954,6.93485,335.814294,'Very Poor'
Hyderabad,01/10/2015,196.613375,106.573104,8.919195,8.438046,22.548212,10.037301,1.444542,8.363354,31.338449,1.699153,9.348938,376.253591,'Very Poor'
Hyderabad,01/10/2015,120.808218,92.400949,1.965921,19.920382,15.804868,26.986061,0.673575,2.756465,18.355993,1.249032,6.466632,339.074925,'Very Poor'
Hyderabad,01/10/2015,185.605938,99.201717,7.730877,14.151592,17.53106,9.017422,1.088719,7.878175,29.297347,1.634114,9.008077,368.820485,'Very Poor'
Hyderabad,01/10/2015,205.727438,107.082867,6.815071,13.829247,23.799871,11.082609,1.449385,7.970353,28.119885,1.711629,9.666746,378.073102,'Very Poor'
Hyderabad,01/10/2015,135.583749,97.731239,4.236209,17.276911,21.404247,23.905002,0.885749,7.63227,26.774506,1.581196,8.704365,343.37102,'Very Poor'
Hyderabad,01/10/2015,170.373874,100.854979,6.69964,14.538678,17.606396,10.063708,1.103375,7.286382,28.054301,1.644048,8.298901,363.652224,'Very Poor'
Hyderabad,01/10/2015,133.946714,102.93812,5.654499,17.882654,23.717357,20.492196,0.912457,6.337898,30.597637,1.544374,9.586184,352.145141,'Very Poor'
Hyderabad,01/10/2015,121.178928,92.78768,2.437533,19.104203,15.80852,25.63524,0.663128,3.638836,17.584622,1.3552,6.835768,340.104971,'Very Poor'
Hyderabad,01/10/2015,127.730443,92.991218,3.133709,17.91227,15.739143,17.872732,0.910888,4.40151,19.80352,1.585548,6.896497,336.526464,'Very Poor'
Hyderabad,01/10/2015,220.22301,107.975874,10.971685,17.245353,26.284434,10.324755,1.449882,8.547833,27.922173,1.72565,9.898621,384.71814,'Very Poor'
Hyderabad,01/10/2015,122.487936,94.927741,2.025914,19.424493,16.69966,25.258658,0.693273,3.737898,22.921708,1.317876,6.010356,339.852012,'Very Poor'
Hyderabad,01/10/2015,134.389843,93.359281,3.792473,15.645559,15.733657,10.381342,0.973594,7.262134,24.308099,1.621943,7.2153,337.625712,'Very Poor'
Hyderabad,01/10/2015,186.422646,101.936033,8.80271,11.841419,18.410402,9.272461,1.147443,8.320939,30.093798,1.646838,9.075474,373.31808,'Very Poor'
Hyderabad,01/10/2015,135.641399,93.331473,3.042181,16.632148,15.75005,14.477622,0.922093,6.850365,24.528347,1.592667,6.943959,335.410159,'Very Poor'
Hyderabad,01/10/2015,185.91827,103.182548,7.497752,13.714935,19.076005,10.023692,1.133964,7.937739,29.042792,1.664517,8.913193,368.512048,'Very Poor'
Hyderabad,01/10/2015,193.390026,103.600834,7.087906,8.655702,20.716526,10.164735,1.442908,8.24514,28.405037,1.6596,9.108041,370.432334,'Very Poor'
Hyderabad,01/10/2015,122.098082,93.482224,3.126849,21.609439,15.938358,26.871154,0.664369,2.841402,15.858795,1.224078,6.107003,340.332626,'Very Poor'
Hyderabad,01/10/2015,144.077086,99.753259,4.585801,16.53796,18.624128,19.471614,0.892719,7.360305,26.767082,1.605953,9.076421,351.662672,'Very Poor'
Hyderabad,01/10/2015,135.431761,100.615478,3.729442,18.242469,23.302691,19.047296,0.890127,7.563124,27.993996,1.549695,9.503022,347.780927,'Very Poor'
Hyderabad,01/10/2015,121.060762,92.649347,1.933712,19.477462,15.787481,25.910715,0.663545,3.632735,19.392953,1.398573,6.814396,339.450407,'Very Poor'
Hyderabad,01/10/2015,134.928942,93.399131,3.606778,16.270975,15.808131,13.990884,0.979775,6.33851,28.13164,1.628507,7.465509,334.18019,'Very Poor'
Hyderabad,01/10/2015,222.316739,107.934226,9.099915,16.702693,24.634701,10.314156,1.449727,7.615458,26.941614,1.739348,9.844569,385.650316,'Very Poor'
Hyderabad,01/10/2015,135.587863,98.491071,3.564926,17.070091,17.241961,24.003822,0.854637,7.431523,25.922396,1.570987,7.687656,341.544181,'Very Poor'
Hyderabad,01/10/2015,126.701404,95.614249,3.318421,17.187036,15.769815,20.362595,0.850107,4.514656,19.384364,1.61667,6.890375,337.565445,'Very Poor'
Hyderabad,01/10/2015,219.770289,107.175761,10.040828,12.720293,24.161754,10.17525,1.44952,8.521841,29.183356,1.712308,9.782611,384.45904,'Very Poor'
Hyderabad,01/10/2015,127.906639,93.162233,2.365338,18.010534,15.751422,18.849428,0.820402,4.314799,19.724477,1.55935,6.887794,337.686685,'Very Poor'
