City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Bengaluru,20/01/2020,34.51,82.12,6.77,33.42,35.46,14.44,1.07,5.74,35.59,0.47,1.37,81,Satisfactory
Bengaluru,21/01/2020,37.86,84.98,6.26,33.67,33.87,14.19,1.1,6.86,36.29,0.47,1.34,90,Satisfactory
Bengaluru,22/01/2020,28.25,71.37,6.1,30.62,31.73,14.77,1.23,6.35,32.1,0.44,1.31,87,Satisfactory
Bengaluru,23/01/2020,41.13,76.02,8.76,30.76,30.61,14.45,1.1,7.64,31.17,0.48,1.4,82,Satisfactory
Bengaluru,24/01/2020,42.19,84.68,7.99,39.01,40.6,13.91,1.22,7.44,29.94,0.5,1.55,108,Moderate
Bengaluru,25/01/2020,44.82,95.52,10.87,46.43,49.87,14.99,1.23,6.85,30.14,0.54,1.61,100,Satisfactory
Bengaluru,26/01/2020,44.48,93.93,9.21,45.71,48.99,16.11,1.1,8.32,36.55,0.44,1.37,97,Satisfactory
Bengaluru,27/01/2020,45.49,92.25,12.1,41.23,46.01,17.79,1.24,9.36,42.71,0.39,1.47,98,Satisfactory
Bengaluru,28/01/2020,52.63,98.54,6.61,33.37,34.73,17.5,1.17,13.04,47.28,0.43,1.34,102,Moderate
Bengaluru,29/01/2020,46.45,100.44,8.04,38.65,38.26,13.87,0.99,11.45,50.62,0.63,1.8,115,Moderate
Bengaluru,30/01/2020,43.42,107.2,17.25,47.61,53.47,14.17,1.19,9.86,37.97,0.81,2.12,112,Moderate
Bengaluru,31/01/2020,46.36,102.88,5.39,37.62,35.68,14.39,1.05,8.97,47.97,0.65,4.32,111,Moderate
Bengaluru,01/02/2020,52.07,105.15,5.09,31.67,30.74,14.51,1.03,10.3,43.71,0.61,2.24,102,Moderate
Bengaluru,02/02/2020,35.27,84.84,4.24,24.1,23.37,13.05,0.81,6.12,39.98,0.45,1.6,94,Satisfactory
Bengaluru,03/02/2020,33.79,80.75,9.12,34.38,35.34,12.29,0.96,7.34,32.47,0.43,1.64,79,Satisfactory
Bengaluru,04/02/2020,29.27,75,7.82,32.2,33.89,12.05,1,6.81,32,0.51,4.12,82,Satisfactory
Bengaluru,05/02/2020,30.66,74.45,6.88,30.15,32.31,12.86,1.16,7.47,34.73,0.45,4.91,86,Satisfactory
Bengaluru,06/02/2020,43.83,92.77,7.34,35.14,37.61,13.82,1.11,6.93,41.55,0.34,1.47,96,Satisfactory
Bengaluru,07/02/2020,49.51,103.19,5.71,31.27,32.33,14.44,1.06,8.53,41.16,0.27,2.81,96,Satisfactory
Bengaluru,08/02/2020,45.3,106.63,5.64,30.49,30.83,13.5,0.95,7.2,38.36,0.33,3.37,105,Moderate
Bengaluru,09/02/2020,52.39,111.14,4.66,25.96,26.24,15.42,1.06,10.99,34.35,0.34,1.56,101,Moderate
Bengaluru,10/02/2020,35.53,82.96,5.3,26.2,26.76,15.84,1.09,8.07,32.75,0.33,1.89,103,Moderate
Bengaluru,11/02/2020,33.94,77.23,6.41,28.99,27.96,12.4,1.07,7.08,34.75,1.87,2.29,87,Satisfactory
Bengaluru,12/02/2020,32.82,72.71,6.23,28.34,27.32,12.02,0.93,7.06,34.6,2.13,2.7,80,Satisfactory
Bengaluru,13/02/2020,37.67,86.81,9.5,37.32,38.56,12.15,1.06,7.06,34.92,0.62,1.72,84,Satisfactory
Bengaluru,14/02/2020,50.47,120.55,15.25,46.46,49,14.09,1.29,6.98,45.01,0.76,1.69,111,Moderate
Bengaluru,15/02/2020,54.91,129.65,16.22,54.43,56.07,14.89,1.24,7.48,46.99,0.78,1.54,128,Moderate
Bengaluru,16/02/2020,45.02,89.03,6.18,36.76,32.5,13.44,0.99,8.14,49.12,0.51,1.05,120,Moderate
Bengaluru,17/02/2020,41.66,94.89,14.05,43.77,45.43,13.41,1.15,9.48,42.21,0.62,1.4,99,Satisfactory
Bengaluru,18/02/2020,43.29,105.87,6.85,42.79,38.88,15.06,1.07,7.44,47.44,0.38,1.09,103,Moderate
Bengaluru,19/02/2020,55.31,97.46,6.29,36.85,34.52,15.25,1.28,7.62,49.57,0.4,1.14,101,Moderate
Bengaluru,20/02/2020,47.86,95.51,7.98,33.04,34.36,13.9,1.06,5.97,38.42,0.4,2.64,94,Satisfactory
Bengaluru,21/02/2020,30.24,72.85,4.56,24.85,26.87,12.05,1,6.25,40.89,0.28,1.1,90,Satisfactory
Bengaluru,22/02/2020,33.96,82.03,4.67,23.75,26.23,13.04,0.98,6.62,37.76,0.23,1,78,Satisfactory
Bengaluru,23/02/2020,36.3,85.26,4.15,21.8,23.7,12.61,1.09,5.92,49.19,0.19,1,81,Satisfactory
Bengaluru,24/02/2020,35.6,82.42,5.07,25.61,28.15,11.92,1.01,5.93,43.59,0.28,1.2,82,Satisfactory
Bengaluru,25/02/2020,41.83,97.01,5,31.08,33.28,12.39,1.28,6.01,50.22,0.3,1.4,107,Moderate
Bengaluru,26/02/2020,47.39,88.67,5.03,27.21,30.32,12.47,0.97,5.38,36.49,0.31,1.15,104,Moderate
Bengaluru,27/02/2020,39.39,92.84,5.95,31.61,33.19,12.63,1.16,6.72,41.29,0.27,0.92,112,Moderate
Bengaluru,28/02/2020,42.58,95.58,5.36,26.77,29.54,12.35,1.06,6.75,46.4,0.25,0.88,98,Satisfactory
Bengaluru,29/02/2020,48.75,95.45,5.79,27.79,30.87,12.22,1.01,6.22,47.04,0.24,1.01,95,Satisfactory
Bengaluru,01/03/2020,56.2,89.66,3.51,21.91,21.37,14.37,0.98,7.09,49.93,0.22,0.79,101,Moderate
Bengaluru,02/03/2020,53.75,115.89,6.52,29.55,32.36,14.37,1.18,6.36,48.39,0.32,1.36,103,Moderate
Bengaluru,03/03/2020,70.78,154.34,8.97,32.33,35.82,14.47,1.27,6.96,61.01,0.42,1.76,137,Moderate
Bengaluru,04/03/2020,55.66,118.07,12.1,33.05,39.86,15.46,1.22,6.6,52.01,0.33,1.53,131,Moderate
Bengaluru,05/03/2020,57.89,111.38,6.09,28.68,30.95,14.39,1.04,7.21,53.06,0.33,1.21,117,Moderate
Bengaluru,06/03/2020,41.84,83.19,5.52,23.14,25.33,13.61,0.94,8.07,50.82,0.43,1.85,100,Satisfactory
Bengaluru,07/03/2020,44.33,89.88,5.26,26.8,28.22,15.57,0.98,7.12,37.49,0.45,1.14,93,Satisfactory
Bengaluru,08/03/2020,38.66,84.01,3.91,21.71,22.73,14.03,0.88,6.71,40.31,0.37,1.11,91,Satisfactory
Bengaluru,09/03/2020,38.88,84.66,4.74,23.26,24.69,13.54,0.99,7.41,45.57,0.39,0.96,99,Satisfactory
Bengaluru,10/03/2020,41.48,89.64,3.92,22.84,23.81,12.71,0.94,7.08,50.57,0.33,1.53,93,Satisfactory
Bengaluru,11/03/2020,39.57,80.31,4.86,25.62,27.1,11.31,0.96,8.25,50.73,0.37,1.43,95,Satisfactory
Bengaluru,12/03/2020,34.62,78.55,6.45,28.58,30.35,10.85,1.05,6.36,49.83,0.46,1.15,97,Satisfactory
Bengaluru,13/03/2020,34.77,76.68,6.76,27.42,30.03,10.94,0.93,7.36,42.26,0.42,1.17,90,Satisfactory
Bengaluru,14/03/2020,29.97,72.04,5.47,27.04,28.63,10.8,0.91,6.65,38.8,0.38,3.09,86,Satisfactory
Bengaluru,15/03/2020,33.96,72.17,4.07,22.19,23.19,11.55,0.92,6.97,49.32,0.35,3.2,88,Satisfactory
Bengaluru,16/03/2020,26.15,71.05,4.54,21.45,23.54,11.07,0.84,6.75,36.51,0.31,2.81,79,Satisfactory
Bengaluru,17/03/2020,24.15,77.96,4.75,19.78,22.33,10.48,0.86,7.01,31.85,0.35,3.4,77,Satisfactory
Bengaluru,18/03/2020,29.66,72.55,4.54,24.72,25.9,11.06,0.9,7.25,39.28,0.38,3.03,78,Satisfactory
Bengaluru,19/03/2020,38.15,87.04,4.96,26.49,27.94,12.13,0.93,7.97,55.4,0.56,2.03,91,Satisfactory
Bengaluru,20/03/2020,43.31,94.45,3.79,23.38,24.16,13.53,0.98,6.97,53.12,0.5,1.98,100,Satisfactory
Bengaluru,21/03/2020,40.62,95.67,6.2,31.05,32.76,13.76,1.06,6.75,59.91,0.8,1.68,103,Moderate
Bengaluru,22/03/2020,30.16,66.88,4.2,13.39,14.52,12.95,0.82,6.92,48.99,0.34,1.48,99,Satisfactory
Bengaluru,23/03/2020,40.28,82.77,4.01,20.12,20.75,13.99,1.05,6.03,42.02,0.34,1.47,85,Satisfactory
Bengaluru,24/03/2020,50.85,82.89,3.45,15.65,16.61,14.92,0.86,6.39,39.76,0.24,0.95,106,Moderate
Bengaluru,25/03/2020,25.25,48.81,2.62,9.73,11.41,11.91,0.76,7.92,38.24,0.17,0.47,70,Satisfactory
Bengaluru,26/03/2020,27.77,51.53,2.55,8.99,10.63,11.25,0.7,5.87,35.05,0.13,0.38,61,Satisfactory
Bengaluru,27/03/2020,27.47,51.79,3.22,9.44,11.22,11.09,0.85,6.49,35.6,0.14,0.37,67,Satisfactory
Bengaluru,28/03/2020,24.89,45.75,2.63,10.58,12.06,10.13,0.85,6.11,36.29,0.28,1.15,70,Satisfactory
Bengaluru,29/03/2020,28.45,47.23,2.99,12.22,14.05,10.41,0.85,6.37,37.19,0.36,1.48,66,Satisfactory
Bengaluru,30/03/2020,32.46,53.57,3.02,11.09,13.51,11.12,0.91,6.77,41.31,0.21,0.88,72,Satisfactory
Bengaluru,31/03/2020,22.01,48.55,2.9,10.09,11.79,10.45,0.83,5.11,42.69,0.11,0.43,68,Satisfactory
Bengaluru,01/04/2020,22.54,49.89,2.51,10.37,11.6,10.18,0.76,5.81,41.52,0.12,0.46,64,Satisfactory
Bengaluru,02/04/2020,27.12,58.49,2.43,9.58,10.93,10.92,0.86,5.56,46.12,0.11,0.52,70,Satisfactory
Bengaluru,03/04/2020,34.12,69.87,2.43,9.69,11.07,11.13,0.77,6.8,49.16,0.11,0.46,82,Satisfactory
Bengaluru,04/04/2020,31.93,63.83,2.43,9.23,10.79,11.25,0.72,6.51,43.88,0.25,1,74,Satisfactory
Bengaluru,05/04/2020,30.26,67.3,2.48,9.81,11.62,11.08,0.8,6.06,39.66,0.17,2.53,77,Satisfactory
Bengaluru,06/04/2020,22.68,50.53,2.34,11.52,11.77,11.69,0.71,4.44,42.79,0.15,11.08,65,Satisfactory
Bengaluru,07/04/2020,15.14,20.84,3.05,13.48,14.79,16.57,0.71,5.3,42.61,0.22,7.2,62,Satisfactory
Bengaluru,08/04/2020,18.39,28.13,2.74,13.73,14.46,13.03,0.72,5.55,52.65,0.26,6.3,67,Satisfactory
Bengaluru,09/04/2020,23.32,32.12,2.51,12.38,13.21,13.62,0.73,5.83,48.84,0.25,5.16,65,Satisfactory
Bengaluru,10/04/2020,30.06,22.69,3.98,11.5,11.44,13.71,0.67,6.1,47.67,0.25,7.31,76,Satisfactory
Bengaluru,11/04/2020,26.99,35.92,2.35,10.63,11.3,16.25,0.79,6.06,45.02,0.73,8.55,70,Satisfactory
Bengaluru,12/04/2020,22.38,35.49,2.68,11.74,12.7,13.94,0.72,4.78,47,0.57,9.9,64,Satisfactory
Bengaluru,13/04/2020,25.61,42.98,3.74,15.57,16.92,11.61,0.71,5.75,46.22,0.42,17.99,72,Satisfactory
Bengaluru,14/04/2020,30.24,52.51,3.61,15.73,16.73,10.46,0.69,6.34,46.63,0.32,11.75,72,Satisfactory
Bengaluru,15/04/2020,33.62,50.11,2.76,13.81,14.7,10.86,0.67,8.19,46.04,0.37,8.98,74,Satisfactory
Bengaluru,16/04/2020,25.27,42.7,2.65,12.73,13.63,9.91,0.73,6.55,43.3,0.44,9.63,66,Satisfactory
Bengaluru,17/04/2020,40,50.83,2.62,12.28,13.36,10.46,0.65,5.77,41.22,0.34,9.27,74,Satisfactory
Bengaluru,18/04/2020,34.03,46.7,2.53,11.74,12.25,10.25,0.72,5.59,39.05,0.25,3.7,94,Satisfactory
Bengaluru,19/04/2020,24.22,41.6,2.61,10.48,11.63,9.42,0.61,6.21,36.3,0.28,2.29,67,Satisfactory
Bengaluru,20/04/2020,19.42,31.92,2.57,10.76,11.72,9.03,0.55,6.75,32.7,0.16,2.23,53,Satisfactory
Bengaluru,21/04/2020,17.04,48.52,3.12,13.02,13.46,7.96,0.78,6.2,31.78,0.22,2.26,65,Satisfactory
Bengaluru,22/04/2020,19.95,50.26,2.71,10.17,11.49,8.33,0.68,6.79,34.71,0.19,2.56,71,Satisfactory
Bengaluru,23/04/2020,26.1,48.49,2.9,11.41,13.28,8.44,0.67,6.36,38.1,0.2,2.59,63,Satisfactory
Bengaluru,24/04/2020,26.25,65.58,3.38,13.05,15.61,9.74,0.75,6.54,34.36,0.59,3.18,69,Satisfactory
Bengaluru,25/04/2020,25.98,55.47,3.67,13.04,15.19,10.15,0.69,5.83,30.95,0.51,4.3,66,Satisfactory
Bengaluru,26/04/2020,21.32,43.11,3.03,11.76,13.11,9.89,0.82,5.47,37.25,0.25,1.68,61,Satisfactory
Bengaluru,27/04/2020,19.25,50.33,3.17,11.69,14.32,9.21,0.76,5.55,33.06,0.19,2.14,59,Satisfactory
Bengaluru,28/04/2020,20.74,55.81,2.71,11.24,13.01,10.71,0.79,5.86,33.9,0.21,1.66,71,Satisfactory
Bengaluru,29/04/2020,13.68,39.31,2.68,12.02,13.47,10.72,0.74,5.73,30.77,0.22,1.36,62,Satisfactory
Bengaluru,30/04/2020,20.3,54.56,4.21,15.27,17.17,8.07,0.75,5.45,32.26,0.36,1.36,61,Satisfactory
Bengaluru,01/05/2020,24.81,61.29,3.34,12.6,14.65,8.95,0.67,6.28,40.97,0.22,1.93,74,Satisfactory
Bengaluru,02/05/2020,18.36,50.84,3.13,14.26,15.24,7.84,0.8,6.19,38.88,0.3,1.52,72,Satisfactory
Bengaluru,03/05/2020,22.35,56.07,3.02,17.28,16.81,6.94,0.82,6.23,39.28,0.28,1.47,71,Satisfactory
Bengaluru,04/05/2020,26.1,71.6,2.7,18.88,17.75,6.47,0.86,7.16,42.46,0.25,1.19,79,Satisfactory
Bengaluru,05/05/2020,29.23,87.56,3.09,18.26,17.24,7.53,0.82,7.44,43.07,0.25,1.18,91,Satisfactory
Bengaluru,06/05/2020,23.02,64.54,2.81,17.4,16.58,8.56,0.93,6.85,38.88,0.22,1.51,85,Satisfactory
Bengaluru,07/05/2020,26.87,72.07,2.9,18.2,17.08,8.9,0.88,6.09,34.69,0.25,0.99,82,Satisfactory
Bengaluru,08/05/2020,17.61,52.32,3,16.86,16.68,7.94,0.77,7.14,31.87,0.28,1.2,73,Satisfactory
Bengaluru,09/05/2020,21.05,60.98,3.05,14.05,15.16,8.26,0.77,7.51,30.1,0.26,0.85,76,Satisfactory
Bengaluru,10/05/2020,24.29,59.49,3.02,13.18,13.74,8.84,0.77,6.93,34.13,0.22,1.48,78,Satisfactory
Bengaluru,11/05/2020,20.58,66.73,3.08,14.23,14.33,9.01,0.81,7.7,35.18,0.21,1.46,77,Satisfactory
Bengaluru,12/05/2020,15.43,70.53,3.19,14.13,14.61,8.98,0.73,6.05,26.07,0.24,1.61,82,Satisfactory
Bengaluru,13/05/2020,14.56,39.32,3.27,13.82,14.5,9.23,0.8,6.09,27.46,0.76,4.51,66,Satisfactory
Bengaluru,14/05/2020,24.81,58.72,3.9,15.82,16.02,10.15,0.74,6.12,33.15,0.38,2.55,66,Satisfactory
Bengaluru,15/05/2020,17.34,46.71,4.43,16.79,16.78,9.42,0.87,7.39,25.11,0.3,1.57,73,Satisfactory
Bengaluru,16/05/2020,23.44,56.99,3.89,18.22,17.24,10.07,0.96,7.06,32.49,0.35,1.16,74,Satisfactory
Bengaluru,17/05/2020,21.25,52.69,3.12,13.24,12.56,10.3,0.72,7.19,36.41,0.27,1.14,70,Satisfactory
Bengaluru,18/05/2020,16.82,47.84,7.57,12.91,11.92,10.52,0.85,6.14,35.55,0.22,1.13,68,Satisfactory
Bengaluru,19/05/2020,23.81,79.02,3.75,13.11,13.59,9.81,0.73,5.67,27.88,0.19,1.69,72,Satisfactory
Bengaluru,20/05/2020,17.9,64,4.3,13.77,15.4,8.9,0.72,6.05,26.03,0.18,1.53,79,Satisfactory
Bengaluru,21/05/2020,19.53,60.44,4.38,14.59,16.17,8.87,0.74,5.8,26.55,0.18,1.81,70,Satisfactory
Bengaluru,22/05/2020,18.13,56.21,4.32,15.13,16.51,8.98,0.79,5.59,34.42,0.2,1.47,68,Satisfactory
Bengaluru,23/05/2020,19.52,62.59,3.49,15.05,15.53,8.76,0.72,6.29,39.84,0.23,1.26,72,Satisfactory
Bengaluru,24/05/2020,18.62,66.58,3.28,13.03,13.26,8.97,0.59,5.64,27.7,0.19,1.79,66,Satisfactory
Bengaluru,25/05/2020,21.06,57.36,3.88,16.82,17.08,9.36,0.7,5.81,33.26,0.25,1.49,70,Satisfactory
Bengaluru,26/05/2020,22.25,71.59,4.18,16.47,16.95,9.58,0.76,6.38,34.72,0.26,1.95,66,Satisfactory
Bengaluru,27/05/2020,19.81,55.23,4.73,18.54,18.77,12.06,0.92,6.03,26.83,0.28,1.54,75,Satisfactory
Bengaluru,28/05/2020,28.46,55.7,4.48,14.85,16.36,9.1,0.66,6.24,27.7,0.4,1.83,74,Satisfactory
Bengaluru,29/05/2020,23.16,53.37,5.1,15.72,17.14,8.2,0.7,6.48,25.16,0.6,2.18,66,Satisfactory
Bengaluru,30/05/2020,15.87,42.52,4.12,18.27,17.45,8.7,0.74,6.27,24.01,0.58,1.96,72,Satisfactory
Bengaluru,31/05/2020,23.32,51.62,2.39,11.58,10.32,7.26,0.84,7.01,25.66,0.52,2.14,61,Satisfactory
Bengaluru,01/06/2020,9.16,22.16,2.64,9.72,9.4,5.7,0.6,6.78,20.96,0.52,2.56,49,Good
Bengaluru,02/06/2020,8.95,19.43,3.09,9.76,10.18,5.13,0.57,6.65,17.46,0.59,2.72,40,Good
Bengaluru,03/06/2020,9.69,19.34,4.22,9.78,10.9,4.92,0.6,6.85,19.62,0.67,2.76,42,Good
Bengaluru,04/06/2020,10.91,30.11,7.19,11.51,13.01,4.78,0.62,6.94,17.73,0.67,2.74,43,Good
Bengaluru,05/06/2020,22.88,48.48,3.88,19.65,18.98,5.64,0.66,7.12,18.92,0.92,1.77,55,Satisfactory
Bengaluru,06/06/2020,18.18,50.12,4.61,17.1,16.43,5.7,0.6,7.16,18.22,0.66,2.39,55,Satisfactory
Bengaluru,07/06/2020,17.6,45.11,3.45,13.32,12.94,5.31,0.57,7.11,14.91,0.73,2.63,55,Satisfactory
Bengaluru,08/06/2020,20.16,48.85,4.64,15.31,15.43,5.22,0.65,6.88,16.9,0.73,2.66,55,Satisfactory
Bengaluru,09/06/2020,21.7,52.5,4.65,15.48,16.43,5.64,0.62,6.99,16.73,0.71,2.57,58,Satisfactory
Bengaluru,10/06/2020,25.44,73.07,11.1,15.98,17.72,6,0.66,6.92,15.65,1.05,1.82,70,Satisfactory
Bengaluru,11/06/2020,16.53,39.75,5.74,14.7,16.75,5.76,0.67,6.99,12.9,1.03,2.25,59,Satisfactory
Bengaluru,12/06/2020,16.84,35.21,5.17,13.83,15.48,5.93,0.64,7.2,15.56,0.82,2.54,49,Good
Bengaluru,13/06/2020,16.79,42.32,5.42,14.67,16.68,6.57,0.72,7.33,15.52,0.81,2.3,50,Good
Bengaluru,14/06/2020,16.66,35.74,4.77,12.31,14.6,6.7,0.56,6.86,13.54,0.86,2.29,49,Good
Bengaluru,15/06/2020,19.57,36.58,5.15,13.01,15.5,6.55,0.62,7.68,16.22,0.63,2.25,47,Good
Bengaluru,16/06/2020,17.07,45.6,5.16,13.32,15.94,6.9,0.6,7.21,16.51,0.38,2.06,55,Satisfactory
Bengaluru,17/06/2020,18.29,56.47,5.9,14.1,17.22,6.48,0.65,7.74,13.01,0.27,2.64,57,Satisfactory
Bengaluru,18/06/2020,28.32,63.66,5.57,13.98,16.54,6.84,0.73,7.27,12.63,1.31,0.88,65,Satisfactory
Bengaluru,19/06/2020,21.55,57.17,4.82,13.87,15.89,6.54,0.66,7.22,12.34,0.45,0.94,65,Satisfactory
Bengaluru,20/06/2020,18.32,47.55,4.48,13.62,14.97,6.59,0.66,7.81,14.16,0.39,1.32,56,Satisfactory
Bengaluru,21/06/2020,18.18,42.05,4.6,12.45,14.83,6.5,0.54,7.47,13.37,0.37,1.55,52,Satisfactory
Bengaluru,22/06/2020,15.65,40.19,5.59,14.45,17.28,6.5,0.62,7.18,13.04,0.46,1.66,49,Good
Bengaluru,23/06/2020,20.38,49.93,5.16,14.6,17.11,6.76,0.62,6.98,17.72,0.39,1.6,56,Satisfactory
Bengaluru,24/06/2020,19.72,52.43,5.41,14.61,16.98,7.37,0.61,6.86,18.26,0.33,1.48,63,Satisfactory
Bengaluru,25/06/2020,16.93,40.06,6.01,17.67,19.1,7.42,0.74,7.73,19.58,0.4,1.52,63,Satisfactory
Bengaluru,26/06/2020,15.4,28.66,4.42,14.29,15.57,7.32,0.61,7.45,19.53,0.25,1.43,58,Satisfactory
Bengaluru,27/06/2020,16.6,29.48,3.06,13.68,13.07,6.88,0.67,7.29,15.69,0.21,1.18,51,Satisfactory
Bengaluru,28/06/2020,20.44,26.34,2.69,10.33,10.58,6.58,0.66,6.6,17.59,0.12,0.94,61,Satisfactory
Bengaluru,29/06/2020,28.68,29.27,3.62,12.12,12.94,6.8,0.56,6.33,16.99,0.17,1.17,65,Satisfactory
Bengaluru,30/06/2020,14.47,24.26,4.61,12.69,15,6.82,0.56,6.45,16.08,0.18,0.86,63,Satisfactory
Bengaluru,01/07/2020,17.5,30.48,3.95,13.25,14.83,7.42,0.54,6.66,15.4,0.27,0.65,43,Good
Bengaluru,17/01/2016,69.473323,142.999458,86.824523,88.589623,120.968748,11.633392,0.81032,16.960081,20.635932,1.008967,0.497955,247.582455,Poor
Bengaluru,17/01/2016,58.295369,129.551122,30.149066,68.676015,93.052981,17.84864,2.577271,10.357392,56.881472,1.069246,1.367942,233.135705,Poor
Bengaluru,11/02/2016,78.514787,183.849443,8.860216,63.344952,18.155532,17.808532,2.073518,11.992203,62.168764,3.609037,1.058219,207.557305,Poor
Bengaluru,11/02/2016,86.435996,154.375389,8.530953,56.188877,3.854295,32.420391,9.386947,3.937589,57.197825,2.634249,2.194893,265.860638,Poor
Bengaluru,01/07/2016,24.502832,113.909107,8.030775,20.135867,14.688112,33.845381,4.877907,2.340701,35.541418,1.060173,2.577197,208.546089,Poor
Bengaluru,01/07/2016,31.247643,41.719482,10.859864,31.837477,7.130287,26.604757,7.609567,3.61605,40.665194,1.014713,1.889975,236.199821,Poor
Bengaluru,01/07/2016,24.902691,58.702297,13.590484,25.558945,5.770912,37.547755,3.945572,1.543505,20.466513,1.182567,5.052638,208.944878,Poor
Bengaluru,03/07/2016,31.846701,90.673614,6.630887,41.199178,0,23.600888,8.376905,3.806454,34.802457,2.238638,1.84927,228.296898,Poor
Bengaluru,01/07/2016,39.187663,96.668388,6.597126,51.018843,0,21.915511,15.86771,6.028921,58.611995,4.059806,2.140893,233.760992,Poor
Bengaluru,03/07/2016,24.660626,118.200675,10.918435,32.263254,0,21.87991,5.847923,4.590244,9.841269,2.987811,5.287499,236.693243,Poor
Bengaluru,03/07/2016,37.907937,30.707541,10.907624,26.198307,13.698958,27.280555,11.474529,2.151675,46.181671,3.79141,2.080795,238,Poor
Bengaluru,17/01/2016,81.970727,146.826382,86.195105,76.400907,108.672665,19.055378,1.637133,16.018869,33.00107,1.098955,2.357993,219.426638,Poor
Bengaluru,17/01/2016,69.029566,147.04104,86.521397,95.975276,128.515913,10.952707,0.784838,15.863063,20.37716,0.98898,0.486946,252.136771,Poor
Bengaluru,17/01/2016,65.991575,132.670766,45.073627,71.636304,107.638746,16.755121,1.194636,12.975534,49.877176,1.050097,0.958819,229.516745,Poor
Bengaluru,11/02/2016,90.433484,187.748907,7.486967,55.704434,19.211875,20.030168,2.069515,10.179209,58.092851,2.5142,1.063901,211.185002,Poor
Bengaluru,11/02/2016,109.799524,170.166775,7.610779,56.244835,26.110912,32.256735,1.591236,16.353129,57.030051,2.229714,0.93496,251.389012,Poor
Bengaluru,01/07/2016,27.464064,78.06921,6.862032,20.68585,14.688112,31.036783,6.15364,2.367974,42.066552,0.970336,1.806842,220.013967,Poor
Bengaluru,01/07/2016,30.72567,32.86621,10.942712,26.868072,11.090936,27.653866,7.664469,2.991172,41.957507,0.83238,1.921072,237.594919,Poor
Bengaluru,03/07/2016,31.55413,101.59147,13.627444,35.969605,0,24.688283,7.789896,3.4648,22.164149,2.572742,5.069732,208.889757,Poor
Bengaluru,01/07/2016,31.798689,88.736314,7.290803,40.928236,0,24.232556,7.623481,4.075809,34.362723,2.030828,1.849947,229.873889,Poor
Bengaluru,01/07/2016,36.674447,94.554849,5.948885,46.188041,0,22.199521,15.928879,5.565609,54.850931,3.533375,2.132053,230.101634,Poor
Bengaluru,03/07/2016,31.89646,116.417604,9.07848,41.482842,0,21.604335,9.353859,4.62446,34.371223,2.940147,1.986514,248.606398,Poor
Bengaluru,01/07/2016,40.818639,84.028543,10.496392,43.77943,0,23.913064,11.403115,4.761937,39.568415,4.045679,1.976987,236.951455,Poor
Bengaluru,17/01/2016,87.434294,156.662914,79.508574,75.491229,107.683215,20.965117,1.710844,13.756149,36.70371,1.142064,3.52297,219.822939,Poor
Bengaluru,17/01/2016,66.612185,139.753896,62.779777,77.338131,119.576755,17.204205,1.326835,11.694021,39.738634,1.034142,1.246576,234.03611,Poor
Bengaluru,17/01/2016,64.54191,132.175766,53.908893,75.323726,98.634196,16.946952,1.807909,11.483163,55.738024,1.060692,0.774657,222.971063,Poor
Bengaluru,11/02/2016,77.525781,121.188395,9.925492,64.161095,3.988311,18.73788,9.860903,8.444306,64.385729,3.826195,2.041098,208.650041,Poor
Bengaluru,11/02/2016,79.146256,175.707272,8.786788,57.922624,6.36705,25.921123,3.319059,8.785779,60.36902,2.929968,2.120558,211.170333,Poor
Bengaluru,03/07/2016,28.724742,98.304168,8.98826,27.102154,12.662904,33.379894,5.14231,3.815406,35.04558,1.164815,2.221712,229.801464,Poor
Bengaluru,01/07/2016,30.836107,33.788526,10.887679,30.561781,13.288912,27.493074,7.668981,3.268104,41.631354,0.816522,1.962078,236.82805,Poor
Bengaluru,01/07/2016,25.402919,89.778928,8.986324,39.404994,4.679247,29.851728,6.864859,2.253967,20.477537,1.294443,1.902245,220.576049,Poor
Bengaluru,01/07/2016,37.835239,91.606273,6.61558,44.338605,0,22.720685,10.738868,5.353542,37.061444,3.984789,1.887087,228.425843,Poor
Bengaluru,01/07/2016,37.414486,105.483825,6.867401,45.316468,0,21.457374,15.834189,5.07113,59.597111,4.018339,2.154979,237.581797,Poor
Bengaluru,03/07/2016,25.434597,97.114044,10.023274,40.708614,0,23.165348,7.457179,3.854627,12.18409,2.268843,2.472347,234.889625,Poor
Bengaluru,01/07/2016,33.881651,74.732597,10.750305,28.532296,8.758102,26.131462,7.920193,2.293716,39.472721,3.026635,1.865199,233.49303,Poor
Bengaluru,17/01/2016,70.539183,147.007376,86.217704,84.158629,117.218481,13.746233,1.386008,14.673903,24.688361,1.008453,1.994088,231.087766,Poor
Bengaluru,17/01/2016,68.98498,148.687741,86.510413,100.84144,133.879983,10.848742,0.780772,15.255235,20.141432,0.979245,0.476884,252.862453,Poor
Bengaluru,17/01/2016,70.203906,133.853952,70.21676,77.352371,111.796265,16.511395,1.019872,13.904421,36.073287,1.04992,0.895329,230.186633,Poor
Bengaluru,11/02/2016,88.428587,189.35707,7.643178,57.360041,19.900544,18.793993,2.061635,13.493076,59.634875,2.658367,1.054492,204.063848,Poor
